Date,Hour,NOx,NO,NO2
,,ug/m3,ug/m3,ug/m3
17/11/2018,3,2.5,-0.3,2.9
17/11/2018,4,1.7,-0.4,2.3
17/11/2018,5,1.5,-0.5,2.3
17/11/2018,6,1.7,-0.4,2.3
17/11/2018,7,1.7,-0.5,2.7
17/11/2018,8,2.9,-0.1,3.1
17/11/2018,9,3.6,0.1,3.2
17/11/2018,10,5.2,0.4,4.4
17/11/2018,11,6.9,0.6,5.9
17/11/2018,12,8.6,0.6,7.4
17/11/2018,13,6.9,0.8,5.7
17/11/2018,14,5.5,0.4,5.0
17/11/2018,15,8.0,0.8,6.9
17/11/2018,16,9.6,0.9,8.0
17/11/2018,17,13.6,1.6,10.9
17/11/2018,18,13.0,1.1,11.3
17/11/2018,19,13.0,0.8,11.8
17/11/2018,20,17.6,1.1,15.9
17/11/2018,21,15.9,1.0,14.3
17/11/2018,22,10.9,0.4,10.3
17/11/2018,23,9.9,0.3,9.4
17/11/2018,24,12.4,0.5,11.7
18/11/2018,1,10.5,0.5,9.7
18/11/2018,2,8.0,-0.1,8.2
18/11/2018,3,9.6,-0.1,9.7
18/11/2018,4,12.4,0.1,12.2
18/11/2018,5,13.6,0.1,13.6
18/11/2018,6,12.8,-0.3,13.2
18/11/2018,7,11.7,-0.4,12.2
18/11/2018,8,11.8,0.1,11.7
18/11/2018,9,13.0,0.6,12.0
18/11/2018,10,15.7,1.1,13.9
18/11/2018,11,17.8,1.8,15.1
18/11/2018,12,17.2,2.5,13.4
18/11/2018,13,17.0,2.8,12.8
18/11/2018,14,15.5,2.6,11.5
18/11/2018,15,13.0,1.9,10.1
18/11/2018,16,13.6,1.4,11.5
18/11/2018,17,26.2,2.9,21.8
18/11/2018,18,30.0,2.5,26.0
18/11/2018,19,17.0,0.5,16.2
18/11/2018,20,34.8,3.3,30.0
18/11/2018,21,24.3,1.4,22.2
18/11/2018,22,18.5,1.0,17.2
18/11/2018,23,15.7,0.9,14.3
18/11/2018,24,14.7,0.6,13.9
19/11/2018,1,9.4,-0.4,10.1
19/11/2018,2,12.8,0.0,12.8
19/11/2018,3,9.6,-0.1,9.7
19/11/2018,4,7.6,-0.3,8.0
19/11/2018,5,8.6,-0.3,9.2
19/11/2018,6,9.9,1.1,8.2
19/11/2018,7,11.1,1.5,8.8
19/11/2018,8,13.0,1.5,10.7
19/11/2018,9,16.0,1.6,13.6
19/11/2018,10,24.4,2.9,19.9
19/11/2018,11,26.9,4.1,20.6
19/11/2018,12,22.3,3.9,16.4
19/11/2018,13,29.6,4.6,22.7
19/11/2018,14,25.0,3.4,19.9
19/11/2018,15,27.9,4.6,20.8
19/11/2018,16,25.4,3.9,19.5
19/11/2018,17,22.3,3.0,17.6
19/11/2018,18,27.1,4.0,21.0
19/11/2018,19,21.8,2.5,18.0
19/11/2018,20,32.7,3.6,27.1
19/11/2018,21,21.8,1.9,18.9
19/11/2018,22,16.4,1.0,14.9
19/11/2018,23,8.4,-0.1,8.6
19/11/2018,24,7.6,-0.1,7.8
20/11/2018,1,5.0,-0.5,5.5
20/11/2018,2,4.2,-0.5,5.2
20/11/2018,3,3.2,-0.5,4.0
20/11/2018,4,2.9,-0.3,3.2
20/11/2018,5,1.9,-0.5,2.7
20/11/2018,6,1.1,-0.5,1.9
20/11/2018,7,1.0,-0.8,2.1
20/11/2018,8,7.4,1.4,5.5
20/11/2018,9,10.7,1.4,8.8
20/11/2018,10,15.1,2.0,12.2
20/11/2018,11,15.1,2.5,11.3
20/11/2018,12,11.7,2.1,8.2
20/11/2018,13,9.9,2.0,6.9
20/11/2018,14,10.5,2.1,7.3
20/11/2018,15,9.9,1.9,7.1
20/11/2018,16,15.1,2.9,10.7
20/11/2018,17,17.4,3.5,12.0
20/11/2018,18,13.4,0.9,12.0
20/11/2018,19,48.9,17.6,22.0
20/11/2018,20,33.6,10.9,17.2
20/11/2018,21,8.0,0.0,8.0
20/11/2018,22,9.0,0.5,8.2
20/11/2018,23,4.8,-0.4,5.3
20/11/2018,24,4.0,-0.3,4.4
21/11/2018,1,3.2,-0.3,3.6
21/11/2018,2,1.9,-0.5,2.7
21/11/2018,3,1.9,-0.3,2.3
21/11/2018,4,1.1,-0.6,1.9
21/11/2018,5,1.1,-0.4,1.7
21/11/2018,6,1.5,-0.4,2.1
21/11/2018,7,1.7,-0.3,2.1
21/11/2018,8,5.7,0.8,4.4
21/11/2018,9,9.9,1.0,8.4
21/11/2018,10,21.6,5.3,13.6
21/11/2018,11,48.1,16.1,23.5
21/11/2018,12,72.4,34.3,20.1
21/11/2018,13,80.2,35.8,25.6
21/11/2018,14,31.1,6.5,21.2
21/11/2018,15,27.9,6.4,18.1
21/11/2018,16,41.1,9.4,26.7
21/11/2018,17,48.7,12.6,29.6
21/11/2018,18,48.9,12.5,29.8
21/11/2018,19,52.0,15.3,28.7
21/11/2018,20,25.4,5.1,17.8
21/11/2018,21,13.8,2.0,10.7
21/11/2018,22,14.3,2.3,10.7
21/11/2018,23,9.7,0.9,8.4
21/11/2018,24,8.4,0.4,8.0
22/11/2018,1,8.0,0.1,7.8
22/11/2018,2,12.2,0.3,12.0
22/11/2018,3,6.1,0.0,6.1
22/11/2018,4,5.7,-0.3,6.1
22/11/2018,5,5.3,-0.5,6.1
22/11/2018,6,5.7,0.0,5.7
22/11/2018,7,6.1,0.0,6.1
22/11/2018,8,9.4,1.3,7.4
22/11/2018,9,17.2,3.4,11.8
22/11/2018,10,19.9,4.3,13.2
22/11/2018,11,27.9,5.4,19.7
22/11/2018,12,17.2,3.4,12.0
22/11/2018,13,14.9,3.3,9.9
22/11/2018,14,12.2,2.5,8.4
22/11/2018,15,20.8,4.3,14.3
22/11/2018,16,26.7,4.9,19.3
22/11/2018,17,33.8,6.6,23.5
22/11/2018,18,36.9,5.8,28.1
22/11/2018,19,26.2,2.8,22.2
22/11/2018,20,21.4,1.1,19.7
22/11/2018,21,17.0,0.5,16.2
22/11/2018,22,26.7,2.4,23.1
22/11/2018,23,15.5,0.3,15.1
22/11/2018,24,15.9,0.3,15.5
23/11/2018,1,17.4,0.4,16.8
23/11/2018,2,10.5,-0.1,10.7
23/11/2018,3,7.6,-0.3,8.0
23/11/2018,4,8.0,-0.3,8.4
23/11/2018,5,7.8,-0.4,8.4
23/11/2018,6,7.1,-0.6,8.0
23/11/2018,7,6.7,-0.4,7.3
23/11/2018,8,14.1,2.0,11.1
23/11/2018,9,20.2,2.5,16.4
23/11/2018,10,34.4,6.9,23.7
23/11/2018,11,27.1,6.4,17.4
23/11/2018,12,26.0,6.1,16.6
23/11/2018,13,24.3,6.0,15.1
23/11/2018,14,22.5,5.5,14.1
23/11/2018,15,24.1,5.1,16.2
23/11/2018,16,,,
23/11/2018,17,29.6,4.6,22.3
23/11/2018,18,32.7,3.6,27.1
23/11/2018,19,28.7,2.1,25.4
23/11/2018,20,26.4,1.9,23.5
23/11/2018,21,28.8,2.3,25.4
23/11/2018,22,23.3,1.6,20.8
23/11/2018,23,16.8,0.9,15.5
23/11/2018,24,14.7,0.4,14.1
24/11/2018,1,13.9,-0.1,13.9
24/11/2018,2,13.2,-0.1,13.4
24/11/2018,3,13.0,-0.5,13.6
24/11/2018,4,13.9,0.0,13.9
24/11/2018,5,13.2,-0.5,14.1
24/11/2018,6,12.2,-0.5,12.8
24/11/2018,7,9.0,-0.5,9.7
24/11/2018,8,8.6,-0.4,9.2
24/11/2018,9,9.7,-0.3,10.1
24/11/2018,10,11.1,0.3,10.7
24/11/2018,11,14.9,0.9,13.8
24/11/2018,12,13.6,0.9,12.2
24/11/2018,13,16.2,1.9,13.4
24/11/2018,14,19.9,3.0,15.3
24/11/2018,15,25.8,4.0,19.9
24/11/2018,16,30.6,5.6,22.0
24/11/2018,17,18.7,1.8,16.0
24/11/2018,18,21.0,0.6,20.1
24/11/2018,19,22.3,0.8,21.2
24/11/2018,20,23.9,1.1,22.2
24/11/2018,21,24.1,1.4,22.2
24/11/2018,22,16.0,0.5,15.3
24/11/2018,23,18.9,1.3,17.2
24/11/2018,24,16.4,0.5,15.9
25/11/2018,1,12.6,-0.1,12.8
25/11/2018,2,7.4,-0.5,8.2
25/11/2018,3,5.9,-0.4,6.3
25/11/2018,4,4.6,-0.8,5.5
25/11/2018,5,4.2,-0.5,5.0
25/11/2018,6,4.0,-0.6,5.0
25/11/2018,7,3.4,-0.4,4.0
25/11/2018,8,4.0,-0.5,4.8
25/11/2018,9,6.3,-0.4,7.1
25/11/2018,10,14.9,3.0,10.3
25/11/2018,11,6.5,0.1,6.3
25/11/2018,12,7.3,0.4,6.5
25/11/2018,13,6.9,0.8,5.7
25/11/2018,14,8.2,0.8,7.1
25/11/2018,15,10.5,1.0,9.0
25/11/2018,16,15.7,1.8,13.0
25/11/2018,17,17.0,1.4,14.9
25/11/2018,18,16.6,1.0,15.1
25/11/2018,19,11.7,0.0,11.5
25/11/2018,20,19.9,0.9,18.5
25/11/2018,21,13.4,0.1,13.2
25/11/2018,22,12.4,0.1,12.4
25/11/2018,23,10.9,0.0,10.9
25/11/2018,24,9.6,-0.3,9.9
26/11/2018,1,7.8,-0.6,8.8
26/11/2018,2,5.7,-0.5,6.5
26/11/2018,3,4.4,-0.5,5.2
26/11/2018,4,6.1,-0.6,6.9
26/11/2018,5,6.5,0.0,6.7
26/11/2018,6,9.4,1.1,7.6
26/11/2018,7,26.4,6.0,17.2
26/11/2018,8,31.7,6.6,21.6
26/11/2018,9,37.6,7.6,25.8
26/11/2018,10,36.7,9.5,22.2
26/11/2018,11,25.4,5.8,16.6
26/11/2018,12,17.8,3.9,11.7
26/11/2018,13,15.5,3.3,10.5
26/11/2018,14,22.2,6.0,13.0
26/11/2018,15,14.5,3.1,9.6
26/11/2018,16,16.0,3.1,11.3
26/11/2018,17,22.9,4.6,15.9
26/11/2018,18,23.1,4.0,16.8
26/11/2018,19,21.2,3.8,15.7
26/11/2018,20,18.9,2.9,14.5
26/11/2018,21,11.7,1.3,9.7
26/11/2018,22,9.9,1.1,8.2
26/11/2018,23,7.6,0.5,6.7
26/11/2018,24,5.2,0.1,5.2
27/11/2018,1,3.4,-0.5,4.4
27/11/2018,2,3.2,-0.3,3.6
27/11/2018,3,2.5,-0.6,3.2
27/11/2018,4,1.9,-0.5,2.7
27/11/2018,5,1.7,-0.6,2.5
27/11/2018,6,1.7,-0.6,2.9
27/11/2018,7,1.9,-0.4,2.5
27/11/2018,8,2.7,-0.1,2.9
27/11/2018,9,3.8,-0.1,3.8
27/11/2018,10,5.2,0.6,4.2
27/11/2018,11,11.1,2.1,7.8
27/11/2018,12,11.5,1.6,9.2
27/11/2018,13,10.1,1.4,7.8
27/11/2018,14,11.1,1.3,9.2
27/11/2018,15,,,
27/11/2018,16,,,
27/11/2018,17,,,
27/11/2018,18,51.8,9.0,38.0
27/11/2018,19,53.7,8.5,40.7
27/11/2018,20,26.7,4.3,20.2
27/11/2018,21,22.5,1.5,20.2
27/11/2018,22,17.8,2.6,13.8
27/11/2018,23,8.6,0.8,7.4
27/11/2018,24,5.9,0.4,5.2
28/11/2018,1,3.2,0.3,2.9
28/11/2018,2,2.7,0.5,1.9
28/11/2018,3,2.1,0.3,1.7
28/11/2018,4,1.7,0.0,1.7
28/11/2018,5,1.9,0.3,1.5
28/11/2018,6,1.5,0.1,1.5
28/11/2018,7,1.7,0.1,1.5
28/11/2018,8,5.3,1.4,3.2
28/11/2018,9,6.1,1.5,3.8
28/11/2018,10,7.6,1.6,5.2
28/11/2018,11,11.7,2.9,7.4
28/11/2018,12,8.0,1.9,5.3
28/11/2018,13,9.0,2.1,5.7
28/11/2018,14,8.2,1.8,5.5
28/11/2018,15,7.6,1.8,5.0
28/11/2018,16,5.7,1.3,3.8
28/11/2018,17,6.7,1.1,5.0
28/11/2018,18,7.4,1.1,5.7
28/11/2018,19,8.4,1.3,6.5
28/11/2018,20,5.5,0.6,4.8
28/11/2018,21,5.2,0.5,4.6
28/11/2018,22,3.4,0.5,2.7
28/11/2018,23,2.7,0.3,2.3
28/11/2018,24,3.1,0.3,2.7
29/11/2018,1,4.2,0.3,3.8
29/11/2018,2,3.1,0.0,2.9
29/11/2018,3,2.1,0.1,1.9
29/11/2018,4,1.9,0.1,1.7
29/11/2018,5,1.7,0.3,1.3
29/11/2018,6,1.3,0.0,1.3
29/11/2018,7,2.9,0.6,1.9
29/11/2018,8,12.2,2.9,7.8
29/11/2018,9,15.1,2.9,10.9
29/11/2018,10,44.3,9.9,29.2
29/11/2018,11,56.7,11.0,39.9
29/11/2018,12,26.5,5.4,18.1
29/11/2018,13,20.4,4.3,13.9
29/11/2018,14,20.1,4.1,13.8
29/11/2018,15,13.4,2.8,9.2
29/11/2018,16,14.5,2.4,11.1
29/11/2018,17,15.9,3.1,11.1
29/11/2018,18,12.4,2.1,9.2
29/11/2018,19,13.2,2.0,10.1
29/11/2018,20,9.4,1.0,8.0
29/11/2018,21,5.3,0.5,4.6
29/11/2018,22,4.0,0.4,3.4
29/11/2018,23,2.5,0.0,2.5
29/11/2018,24,2.5,0.3,2.1
30/11/2018,1,2.1,0.3,1.7
30/11/2018,2,1.9,0.4,1.3
30/11/2018,3,1.3,0.1,1.1
30/11/2018,4,1.3,0.0,1.3
30/11/2018,5,1.5,0.3,1.1
30/11/2018,6,1.3,0.1,1.0
30/11/2018,7,1.9,0.3,1.5
30/11/2018,8,12.6,4.0,6.5
30/11/2018,9,8.0,1.5,5.7
30/11/2018,10,9.7,1.8,7.1
30/11/2018,11,14.1,2.4,10.5
30/11/2018,12,9.7,2.3,6.3
30/11/2018,13,8.6,1.8,5.9
30/11/2018,14,10.1,2.3,6.7
30/11/2018,15,9.6,1.9,6.9
30/11/2018,16,10.9,2.4,7.1
30/11/2018,17,19.5,2.8,15.1
30/11/2018,18,32.1,4.6,25.0
30/11/2018,19,39.9,4.3,33.4
30/11/2018,20,32.7,2.6,28.7
30/11/2018,21,24.1,1.4,22.0
30/11/2018,22,28.3,2.4,24.6
30/11/2018,23,15.3,0.9,13.9
30/11/2018,24,9.2,0.3,8.8
01/12/2018,1,13.0,0.5,12.0
01/12/2018,2,13.9,0.5,13.2
01/12/2018,3,7.4,0.6,6.5
01/12/2018,4,6.5,0.6,5.5
01/12/2018,5,5.2,0.4,4.6
01/12/2018,6,8.2,0.3,7.8
01/12/2018,7,5.0,0.4,4.4
01/12/2018,8,3.4,0.1,3.2
01/12/2018,9,4.2,0.1,3.8
01/12/2018,10,6.1,0.5,5.3
01/12/2018,11,11.1,0.6,10.3
01/12/2018,12,11.7,1.4,9.6
01/12/2018,13,10.9,0.9,9.6
01/12/2018,14,15.9,1.1,14.1
01/12/2018,15,12.0,1.0,10.5
01/12/2018,16,21.0,1.4,18.7
01/12/2018,17,19.3,1.6,16.8
01/12/2018,18,21.6,1.4,19.5
01/12/2018,19,33.4,3.4,28.3
01/12/2018,20,32.3,2.9,27.9
01/12/2018,21,36.3,2.9,31.9
01/12/2018,22,26.0,2.1,22.5
01/12/2018,23,22.2,1.6,19.7
01/12/2018,24,20.8,1.4,18.7
02/12/2018,1,19.3,1.1,17.8
02/12/2018,2,15.7,1.3,13.8
02/12/2018,3,11.7,0.5,10.9
02/12/2018,4,9.9,0.3,9.6
02/12/2018,5,6.7,0.5,5.9
02/12/2018,6,6.3,0.9,5.0
02/12/2018,7,4.6,0.4,4.0
02/12/2018,8,10.7,1.3,8.8
02/12/2018,9,10.3,1.0,8.8
02/12/2018,10,7.8,0.9,6.5
02/12/2018,11,9.0,1.0,7.6
02/12/2018,12,12.2,1.3,10.3
02/12/2018,13,10.7,1.4,8.6
02/12/2018,14,13.4,1.1,11.5
02/12/2018,15,11.5,1.1,9.9
02/12/2018,16,5.2,0.6,4.2
02/12/2018,17,5.2,0.4,4.6
02/12/2018,18,5.9,0.5,5.2
02/12/2018,19,4.4,0.5,3.6
02/12/2018,20,4.8,0.0,4.6
02/12/2018,21,6.3,0.8,5.2
02/12/2018,22,8.0,0.8,6.9
02/12/2018,23,6.7,0.6,5.7
02/12/2018,24,7.8,0.4,7.3
03/12/2018,1,5.9,0.3,5.5
03/12/2018,2,8.0,0.4,7.4
03/12/2018,3,4.8,0.4,4.2
03/12/2018,4,4.4,0.4,3.8
03/12/2018,5,3.8,0.0,3.8
03/12/2018,6,5.2,0.3,4.8
03/12/2018,7,7.3,1.3,5.2
03/12/2018,8,24.6,4.6,17.6
03/12/2018,9,55.2,13.8,34.2
03/12/2018,10,90.7,30.4,44.3
03/12/2018,11,40.5,8.0,28.3
03/12/2018,12,32.7,7.6,21.2
03/12/2018,13,25.0,5.1,17.2
03/12/2018,14,14.7,3.1,9.9
03/12/2018,15,19.1,4.1,12.8
03/12/2018,16,23.5,4.5,16.6
03/12/2018,17,26.0,4.3,19.7
03/12/2018,18,74.7,19.0,45.6
03/12/2018,19,108.5,36.6,52.5
03/12/2018,20,108.1,34.1,56.0
03/12/2018,21,140.0,53.6,58.3
03/12/2018,22,84.6,26.5,44.1
03/12/2018,23,102.4,35.8,47.6
03/12/2018,24,69.9,23.8,33.6
04/12/2018,1,58.4,15.9,34.2
04/12/2018,2,33.6,4.6,26.5
04/12/2018,3,36.9,7.1,26.0
04/12/2018,4,30.8,5.1,22.7
04/12/2018,5,34.8,5.8,26.0
04/12/2018,6,19.5,1.8,16.8
04/12/2018,7,26.0,4.8,18.7
04/12/2018,8,104.9,51.8,25.8
04/12/2018,9,184.5,94.9,39.7
04/12/2018,10,363.7,196.8,63.2
04/12/2018,11,392.5,210.9,70.3
04/12/2018,12,133.3,57.0,46.2
04/12/2018,13,90.2,32.3,40.9
04/12/2018,14,94.2,33.3,43.4
04/12/2018,15,80.8,28.0,38.0
04/12/2018,16,69.7,23.3,34.2
04/12/2018,17,59.6,16.9,34.0
04/12/2018,18,83.5,23.5,47.8
04/12/2018,19,116.7,37.4,59.8
04/12/2018,20,61.9,11.9,43.7
04/12/2018,21,40.3,5.5,31.9
04/12/2018,22,33.4,5.0,25.8
04/12/2018,23,19.9,1.9,17.2
04/12/2018,24,17.0,1.1,15.3
05/12/2018,1,14.3,1.0,12.8
05/12/2018,2,5.9,0.4,5.3
05/12/2018,3,8.4,0.6,7.4
05/12/2018,4,9.6,0.4,9.0
05/12/2018,5,9.2,0.3,8.8
05/12/2018,6,5.2,0.5,4.4
05/12/2018,7,7.1,0.4,6.5
05/12/2018,8,14.9,2.0,11.8
05/12/2018,9,30.2,2.1,26.9
05/12/2018,10,62.1,9.8,47.4
05/12/2018,11,68.2,12.4,49.3
05/12/2018,12,76.6,18.6,48.1
05/12/2018,13,38.2,6.6,28.1
05/12/2018,14,32.9,6.8,22.5
05/12/2018,15,34.4,6.6,24.4
05/12/2018,16,27.9,5.8,19.1
05/12/2018,17,43.5,10.0,28.3
05/12/2018,18,68.4,21.6,35.3
05/12/2018,19,47.0,13.1,26.7
05/12/2018,20,33.2,8.1,20.8
05/12/2018,21,22.7,4.3,16.2
05/12/2018,22,23.7,4.8,16.4
05/12/2018,23,17.2,3.0,12.6
05/12/2018,24,14.1,1.1,12.4
06/12/2018,1,7.6,0.6,6.7
06/12/2018,2,3.2,0.5,2.5
06/12/2018,3,2.3,0.4,1.7
06/12/2018,4,2.1,0.1,1.9
06/12/2018,5,2.3,0.6,1.3
06/12/2018,6,1.9,0.1,1.5
06/12/2018,7,1.9,0.3,1.3
06/12/2018,8,8.2,2.4,4.6
06/12/2018,9,6.9,1.4,4.8
06/12/2018,10,8.8,1.8,6.1
06/12/2018,11,10.3,2.0,7.3
06/12/2018,12,11.5,2.3,8.0
06/12/2018,13,9.7,2.0,6.5
06/12/2018,14,13.6,3.0,9.0
06/12/2018,15,11.5,2.3,8.0
06/12/2018,16,11.8,2.1,8.6
06/12/2018,17,25.4,4.8,18.0
06/12/2018,18,23.3,3.1,18.3
06/12/2018,19,26.4,4.1,20.2
06/12/2018,20,18.7,2.8,14.5
06/12/2018,21,9.2,1.6,6.7
06/12/2018,22,8.6,1.6,6.1
06/12/2018,23,4.8,0.9,3.4
06/12/2018,24,3.6,0.8,2.5
07/12/2018,1,0.8,0.5,-0.2
07/12/2018,2,0.0,0.4,-0.6
07/12/2018,3,0.0,0.5,-0.8
07/12/2018,4,-0.4,0.4,-1.0
07/12/2018,5,-0.2,0.4,-1.0
07/12/2018,6,0.0,0.5,-0.8
07/12/2018,7,0.0,0.5,-1.0
07/12/2018,8,7.1,3.0,2.5
07/12/2018,9,4.8,1.8,1.9
07/12/2018,10,5.5,2.0,2.5
07/12/2018,11,7.6,2.3,4.2
07/12/2018,12,5.7,2.0,2.7
07/12/2018,13,5.3,1.9,2.5
07/12/2018,14,3.8,1.6,1.5
07/12/2018,15,6.1,2.3,2.7
07/12/2018,16,4.6,1.9,1.7
07/12/2018,17,4.0,1.6,1.5
07/12/2018,18,4.0,1.8,1.5
07/12/2018,19,2.7,1.3,0.8
07/12/2018,20,1.1,0.6,0.2
07/12/2018,21,1.0,0.6,0.0
07/12/2018,22,0.6,0.6,-0.4
07/12/2018,23,0.2,0.5,-0.6
07/12/2018,24,0.0,0.5,-0.8
08/12/2018,1,-0.6,0.4,-1.1
08/12/2018,2,-0.2,0.5,-1.0
08/12/2018,3,-0.4,0.5,-1.1
08/12/2018,4,-0.6,0.4,-1.1
08/12/2018,5,-0.8,0.3,-1.1
08/12/2018,6,-0.4,0.5,-1.1
08/12/2018,7,-0.2,0.6,-1.0
08/12/2018,8,0.8,0.4,0.2
08/12/2018,9,5.9,0.8,4.8
08/12/2018,10,3.6,0.6,2.7
08/12/2018,11,2.7,0.6,1.7
08/12/2018,12,1.7,0.6,0.6
08/12/2018,13,1.5,0.6,0.6
08/12/2018,14,1.7,0.8,0.4
08/12/2018,15,1.1,0.6,0.2
08/12/2018,16,0.8,0.6,-0.2
08/12/2018,17,1.0,0.6,0.0
08/12/2018,18,1.7,0.8,0.6
08/12/2018,19,1.3,0.8,0.4
08/12/2018,20,0.8,0.6,-0.2
08/12/2018,21,0.2,0.5,-0.6
08/12/2018,22,0.2,0.5,-0.6
08/12/2018,23,0.0,0.6,-1.0
08/12/2018,24,0.0,0.5,-0.8
09/12/2018,1,-0.4,0.4,-1.0
09/12/2018,2,-0.2,0.5,-1.0
09/12/2018,3,-0.8,0.4,-1.3
09/12/2018,4,-0.6,0.4,-1.1
09/12/2018,5,-0.2,0.5,-1.0
09/12/2018,6,1.3,1.0,-0.2
09/12/2018,7,0.8,0.8,-0.4
09/12/2018,8,2.1,1.1,0.4
09/12/2018,9,3.8,1.5,1.7
09/12/2018,10,4.8,0.8,3.6
09/12/2018,11,1.7,0.4,1.1
09/12/2018,12,1.1,0.5,0.4
09/12/2018,13,1.9,0.8,0.8
09/12/2018,14,2.5,0.9,1.1
09/12/2018,15,2.9,1.0,1.1
09/12/2018,16,2.3,0.9,1.0
09/12/2018,17,2.7,1.0,1.1
09/12/2018,18,3.6,1.0,2.1
09/12/2018,19,2.9,0.8,1.7
09/12/2018,20,10.1,1.3,8.2
09/12/2018,21,17.0,1.4,14.9
09/12/2018,22,2.9,0.8,1.7
09/12/2018,23,7.1,1.0,5.5
09/12/2018,24,18.3,2.3,14.9
10/12/2018,1,3.8,0.5,3.1
10/12/2018,2,7.8,0.5,7.1
10/12/2018,3,10.9,0.8,9.7
10/12/2018,4,14.1,1.3,12.2
10/12/2018,5,13.9,1.1,12.2
10/12/2018,6,22.9,2.8,18.7
10/12/2018,7,26.7,3.5,21.2
10/12/2018,8,30.9,5.3,23.1
10/12/2018,9,41.3,6.8,30.8
10/12/2018,10,67.0,20.4,35.9
10/12/2018,11,29.2,7.0,18.5
10/12/2018,12,19.9,4.3,13.4
10/12/2018,13,22.3,6.1,13.0
10/12/2018,14,15.9,4.6,8.8
10/12/2018,15,17.4,4.9,9.9
10/12/2018,16,21.0,5.4,12.6
10/12/2018,17,22.2,5.8,13.6
10/12/2018,18,21.2,5.0,13.6
10/12/2018,19,26.2,5.5,17.8
10/12/2018,20,15.9,3.1,11.3
10/12/2018,21,17.0,3.3,12.0
10/12/2018,22,14.7,2.5,10.9
10/12/2018,23,8.2,1.4,6.1
10/12/2018,24,7.8,1.3,5.9
11/12/2018,1,6.1,0.9,4.8
11/12/2018,2,5.5,0.8,4.2
11/12/2018,3,3.6,0.8,2.5
11/12/2018,4,1.5,0.6,0.6
11/12/2018,5,0.6,0.6,-0.4
11/12/2018,6,0.4,0.5,-0.4
11/12/2018,7,0.6,0.5,-0.4
11/12/2018,8,6.9,2.6,2.9
11/12/2018,9,5.9,2.1,2.7
11/12/2018,10,8.6,3.0,4.0
11/12/2018,11,14.7,4.6,7.4
11/12/2018,12,12.2,3.4,7.1
11/12/2018,13,11.7,3.4,6.5
11/12/2018,14,13.9,3.8,8.0
11/12/2018,15,13.8,3.9,7.8
11/12/2018,16,13.8,3.4,8.6
11/12/2018,17,15.5,2.9,11.1
11/12/2018,18,15.7,2.6,11.5
11/12/2018,19,16.8,3.4,11.7
11/12/2018,20,20.6,4.9,13.2
11/12/2018,21,9.4,1.1,7.6
11/12/2018,22,5.2,0.8,3.8
11/12/2018,23,5.0,0.6,4.0
11/12/2018,24,3.2,0.5,2.3
12/12/2018,1,14.5,0.5,13.6
12/12/2018,2,9.6,0.6,8.6
12/12/2018,3,13.8,0.9,12.4
12/12/2018,4,16.8,0.5,16.0
12/12/2018,5,16.8,1.6,14.3
12/12/2018,6,8.6,0.5,7.8
12/12/2018,7,10.5,0.5,9.7
12/12/2018,8,21.2,2.3,17.8
12/12/2018,9,42.2,9.3,28.1
12/12/2018,10,45.5,9.6,30.8
12/12/2018,11,55.4,13.9,34.2
12/12/2018,12,35.5,5.8,26.9
12/12/2018,13,40.5,7.4,29.2
12/12/2018,14,12.6,2.8,8.6
12/12/2018,15,12.8,3.4,7.6
12/12/2018,16,19.7,4.6,12.6
12/12/2018,17,15.7,3.8,9.9
12/12/2018,18,13.2,3.1,8.4
12/12/2018,19,12.8,2.5,9.0
12/12/2018,20,10.5,1.6,8.0
12/12/2018,21,6.7,1.3,4.8
12/12/2018,22,31.3,10.1,15.9
12/12/2018,23,4.4,1.0,2.9
12/12/2018,24,2.5,0.9,1.1
13/12/2018,1,1.1,0.6,0.2
13/12/2018,2,0.8,0.6,-0.2
13/12/2018,3,0.2,0.5,-0.6
13/12/2018,4,0.0,0.5,-0.6
13/12/2018,5,0.2,0.5,-0.4
13/12/2018,6,0.6,0.6,-0.4
13/12/2018,7,2.1,1.0,0.6
13/12/2018,8,5.2,1.9,2.1
13/12/2018,9,5.3,1.5,3.1
13/12/2018,10,10.3,2.3,6.9
13/12/2018,11,12.6,2.8,8.6
13/12/2018,12,11.5,2.4,7.8
13/12/2018,13,13.4,3.0,8.8
13/12/2018,14,11.5,2.6,7.4
13/12/2018,15,12.6,3.0,8.0
13/12/2018,16,15.7,3.4,10.5
13/12/2018,17,17.2,4.3,10.5
13/12/2018,18,15.1,3.6,9.6
13/12/2018,19,16.8,4.0,10.5
13/12/2018,20,13.9,3.1,9.2
13/12/2018,21,13.2,2.5,9.2
13/12/2018,22,12.6,2.3,9.2
13/12/2018,23,9.0,1.6,6.5
13/12/2018,24,7.4,1.4,5.3
14/12/2018,1,4.4,0.9,3.1
14/12/2018,2,4.0,0.8,2.9
14/12/2018,3,3.4,0.8,2.3
14/12/2018,4,3.4,0.8,2.3
14/12/2018,5,3.1,0.6,2.1
14/12/2018,6,2.7,0.6,1.9
14/12/2018,7,2.9,0.8,1.9
14/12/2018,8,9.0,3.1,4.2
14/12/2018,9,9.2,3.0,4.6
14/12/2018,10,12.8,4.1,6.5
14/12/2018,11,14.9,4.6,7.8
14/12/2018,12,14.3,4.3,7.8
14/12/2018,13,15.3,4.6,8.2
14/12/2018,14,18.3,5.5,9.9
